Code CIS ;name;galenic;administration;commercialisation;drugs_class;family ;action ;posology ;recommandations;availibity
63082110;TAHOR 10 mg, comprimé à croquer;comprimé à croquer;orale;Commercialisée;;;;;;
63775196;TAHOR 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
65161752;TAHOR 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
69496132;TAHOR 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
69902323;TAHOR 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
63998110;TAHOR 20 mg, comprimé à croquer;comprimé à croquer;orale;Commercialisée;;;;;;
64430979;TAHOR 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
65462232;TAHOR 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
69466146;TAHOR 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
60703487;TAHOR 80 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
66317033;TAKADOL 100 mg, comprimé effervescent sécable;comprimé effervescent(e) sécable;orale;Commercialisée;;;;;;
62227453;TAKETIAM 200 mg, comprimé pelliculé;comprimé pelliculé;orale;Non commercialisée;;;;;;
61988861;TAKHZYRO 300 mg, solution injectable;solution injectable;sous-cutanée;Commercialisée;;;;;;
66080171;TAKROZEM 0,1 %, pommade;pommade;cutanée;Commercialisée;;;;;;
65597714;TALMANCO 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
60223278;TALOXA 600 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
62313468;TALOXA 600 mg/5 ml suspension buvable;suspension buvable;orale;Commercialisée;;;;;;
60241034;TALTZ 80 mg, solution injectable en seringue pré-remplie;solution injectable;sous-cutanée;Commercialisée;;;;;;
61077659;TALTZ 80 mg, solution injectable en stylo pré-rempli;solution injectable;sous-cutanée;Commercialisée;;;;;;
65301389;TALZENNA 0,25 mg, gélule;gélule;orale;Commercialisée;;;;;;
62184233;TALZENNA 1 mg, gélule;gélule;orale;Commercialisée;;;;;;
68183914;TAMIFLU 30 mg, gélule;gélule;orale;Commercialisée;;;;;;
63209020;TAMIFLU 45 mg, gélule;gélule;orale;Commercialisée;;;;;;
64086275;TAMIFLU 6 mg/ml, poudre pour suspension buvable;poudre pour suspension buvable;orale;Commercialisée;;;;;;
63601338;TAMIFLU 75 mg, gélule;gélule;orale;Commercialisée;;;;;;
62147950;TAMOXIFENE ARROW 20 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
69203907;TAMOXIFENE BIOGARAN 10 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
60230550;TAMOXIFENE BIOGARAN 20 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
60859059;TAMOXIFENE EG 10 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
69392468;TAMOXIFENE EG 20 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
61789941;TAMOXIFENE MYLAN 10 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
60940205;TAMOXIFENE MYLAN 20 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
69424909;TAMOXIFENE SANDOZ 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
61003801;TAMOXIFENE SANDOZ 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
63625168;TAMOXIFENE TEVA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
60745696;TAMOXIFENE TEVA 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
67631396;TAMOXIFENE ZYDUS 20 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
67486011;TAMSULOSINE ALMUS L.P. 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
69284407;TAMSULOSINE ARROW LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
65823679;TAMSULOSINE BIOGARAN L.P. 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
66894145;TAMSULOSINE BIOGARAN LP 0,4 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Commercialisée;;;;;;
68843466;TAMSULOSINE EG L.P. 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
66479505;TAMSULOSINE EG LP 0,4 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Commercialisée;;;;;;
69181268;TAMSULOSINE EVOLUGEN L.P. 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
66305159;TAMSULOSINE KRKA LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
68840153;TAMSULOSINE MYLAN L.P. 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
65603633;TAMSULOSINE MYLAN LP 0,4 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Commercialisée;;;;;;
63091974;TAMSULOSINE RATIOPHARM LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Non commercialisée;;;;;;
67957958;TAMSULOSINE SANDOZ LP 0,4 mg, comprimé pelliculé à libération prolongée;comprimé pelliculé à libération prolongée;orale;Commercialisée;;;;;;
68735615;TAMSULOSINE SANDOZ LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
65869609;TAMSULOSINE SUN LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
62145376;TAMSULOSINE TEVA L.P. 0,4 mg, comprimé pelliculé à libération prolongée;comprimé pelliculé à libération prolongée;orale;Commercialisée;;;;;;
68655083;TAMSULOSINE TEVA LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
66281345;TAMSULOSINE ZENTIVA LAB LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
69005124;TAMSULOSINE ZENTIVA LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Non commercialisée;;;;;;
60932429;TAMSULOSINE ZENTIVA LP 0.4 mg, comprimé à libération prolongée;comprimé à libération prolongée;orale;Commercialisée;;;;;;
60133973;TAMSULOSINE ZYDUS FRANCE LP 0,4 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
60287373;TANAKAN 40 mg, comprimé enrobé;comprimé enrobé;orale;Commercialisée;;;;;;
66029390;TANAKAN 40 mg/ml, solution buvable;solution buvable;orale;Commercialisée;;;;;;
68753339;TANATRIL 10 mg, comprimé sécable;comprimé sécable;orale;Non commercialisée;;;;;;
68669332;TANATRIL 5 mg, comprimé sécable;comprimé sécable;orale;Non commercialisée;;;;;;
68276457;TANGANIL 500 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
63358726;TANGANIL 500 mg/5 ml, solution injectable I.V. en ampoule;solution injectable;intraveineuse;Commercialisée;;;;;;
61231388;TANGANILPRO 500 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
63118649;TARAXACUM DENS LEONIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
68820371;TARAXACUM DENS LEONIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
61367370;TARAXACUM DENS LEONIS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;granules et  solution en gouttes en gouttes;"orale;sublinguale";Commercialisée;;;;;;
61694240;TARCEVA 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
63390528;TARCEVA 150 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
67311535;TARCEVA 25 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
66371180;TARDYFERON 20 mg/mL ENFANTS ET ADULTES, solution buvable;solution buvable;orale;Commercialisée;;;;;;
67022776;TARDYFERON 20 mg/mL NOURRISSONS, solution buvable;solution buvable;orale;Commercialisée;;;;;;
61879666;TARDYFERON 50 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
68269288;TARDYFERON 80 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
64875192;TARDYFERON B9, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
61823653;TAREG 160 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
62518793;TAREG 3 mg/ml, solution buvable;solution buvable;orale;Commercialisée;;;;;;
67813947;TAREG 40 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
69557432;TAREG 80 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
62844013;TARENTULA HISPANA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
60462328;TARGOCID 100 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable;poudre et  solvant pour solution injectable pour perfusion ou buvable;"intramusculaire;intraveineuse;orale";Commercialisée;;;;;;
69006105;TARGOCID 200 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable;poudre et  solvant pour solution injectable pour perfusion ou buvable;"intramusculaire;intraveineuse;orale";Commercialisée;;;;;;
64077917;TARGOCID 400 mg, poudre et solvant pour solution injectable/pour perfusion ou solution buvable;poudre et  solvant pour solution injectable pour perfusion ou buvable;"intramusculaire;intraveineuse;orale";Commercialisée;;;;;;
69197468;TARGRETIN 75 mg, capsule molle;capsule molle;orale;Commercialisée;;;;;;
62404028;TARKA LP 180 mg/2 mg, comprimé pelliculé à libération prolongée;comprimé pelliculé à libération prolongée;orale;Commercialisée;;;;;;
64603331;TARKA LP 240 mg/2 mg, comprimé pelliculé à libération prolongée;comprimé pelliculé à libération prolongée;orale;Commercialisée;;;;;;
60516982;TARKA LP 240 mg/4 mg, comprimé pelliculé à libération prolongée;comprimé pelliculé à libération prolongée;orale;Commercialisée;;;;;;
63690098;TASIGNA 150 mg, gélule;gélule;orale;Commercialisée;;;;;;
66460565;TASIGNA 200 mg, gélule;gélule;orale;Commercialisée;;;;;;
69596691;TASIGNA 50 mg, gélule;gélule;orale;Commercialisée;;;;;;
67077388;TASMAR 100 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
69091027;TAVANIC 5 mg/ml, solution pour perfusion;solution pour perfusion;intraveineuse;Commercialisée;;;;;;
64784789;TAVANIC 500 mg, comprimé pelliculé sécable;comprimé pelliculé;orale;Commercialisée;;;;;;
65559635;TAVANIC 500 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
69486152;TAVANIC 500 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Commercialisée;;;;;;
65554570;TAVANIC 500 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Non commercialisée;;;;;;
60509781;TAXOTERE 160 mg/8 ml, solution à diluer pour perfusion;solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
60385433;TAXOTERE 20 mg/1 ml, solution à diluer pour perfusion;solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
68257752;TAXOTERE 80 mg/4 ml, solution à diluer pour perfusion;solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
66545275;TAXUS BACCATA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH; comprimé et solution(s) et granules et poudre et pommade;"cutanée;orale;sublinguale";Commercialisée;;;;;;
67873780;TAZOCILLINE 2 g/0,25 g, poudre pour solution pour perfusion;poudre pour solution pour perfusion;intraveineuse;Commercialisée;;;;;;
60445784;TAZOCILLINE 4 g/0,5 g, poudre pour solution pour perfusion;poudre pour solution pour perfusion;intraveineuse;Commercialisée;;;;;;
69288373;TCAPS 100 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
62966825;TCAPS 112 microgrammes capsule molle;capsule molle;orale;Commercialisée;;;;;;
66280072;TCAPS 125 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
60210811;TCAPS 13 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
61296560;TCAPS 137 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
65845654;TCAPS 150 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
60320656;TCAPS 175 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
67267028;TCAPS 200 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
61819007;TCAPS 25 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
61622967;TCAPS 50 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
65033286;TCAPS 75 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
60441558;TCAPS 88 microgrammes, capsule molle;capsule molle;orale;Commercialisée;;;;;;
63030409;TEATROIS 0,35 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
60345905;TECENTRIQ 1200 mg, solution à diluer pour perfusion;solution à diluer pour perfusion;intraveineuse;Commercialisée;;;;;;
69793728;TECEOS 13 mg, trousse pour préparation radiopharmaceutique;poudre pour injection;intraveineuse;Commercialisée;;;;;;
63597651;TECFIDERA 120 mg, gélule gastro-résistante;gélule gastro-résistant(e);orale;Commercialisée;;;;;;
67104351;TECFIDERA 240 mg, gélule gastro-résistante;gélule gastro-résistant(e);orale;Commercialisée;;;;;;
67456915;TECHNESCAN DMSA, poudre pour solution injectable. Trousse pour la préparation de la solution injectable de succimère de technétium [99mTc];poudre pour solution injectable;intraveineuse;Commercialisée;;;;;;
64060864;TECHNESCAN DTPA, trousse pour la préparation de la solution injectable de pentétate de technétium [99m Tc];poudre pour injection;"inhalée;intraveineuse;orale";Commercialisée;;;;;;
60680832;TECHNESCAN HDP, trousse pour préparation radiopharmaceutique;trousse;intraveineuse;Commercialisée;;;;;;
65086748;TECHNESCAN LYOMAA, poudre pour suspension injectable. Trousse pour la préparation de macroagrégats dalbumine humaine technétiés (99mTc);poudre pour suspension injectable;intraveineuse;Commercialisée;;;;;;
61840389;TECHNESCAN MAG 3, poudre pour solution injectable;poudre pour solution injectable;intraveineuse;Commercialisée;;;;;;
69667836;TECHNESCAN SESTAMIBI 1 mg, trousse pour préparation radiopharmaceutique;trousse;intraveineuse;Commercialisée;;;;;;
63514285;TEDRALAN 200 mg, gélule à libération prolongée;gélule à libération prolongée;orale;Commercialisée;;;;;;
69174658;TEGELINE 50 mg/mL, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Commercialisée;;;;;;
68413596;TEGLUTIK 5 mg/ml, suspension buvable;suspension buvable;orale;Commercialisée;;;;;;
65608566;TEGRETOL 20 mg/ml, suspension buvable;suspension buvable;orale;Commercialisée;;;;;;
61009918;TEGRETOL 200 mg, comprimé sécable;comprimé sécable;orale;Commercialisée;;;;;;
63045724;TEGRETOL L.P. 200 mg, comprimé pelliculé sécable à libération prolongée;comprimé pelliculé sécable à libération prolongée;orale;Commercialisée;;;;;;
67655493;TEGRETOL L.P. 400 mg, comprimé pelliculé sécable à libération prolongée;comprimé pelliculé sécable à libération prolongée;orale;Commercialisée;;;;;;
60330180;TEICOPLANINE MYLAN 100 mg, poudre pour solution injectable/pour perfusion ou solution buvable;poudre pour solution injectable pour perfusion ou buvable;"intramusculaire;intraveineuse;orale";Commercialisée;;;;;;
69079480;TEICOPLANINE MYLAN 200 mg, poudre pour solution injectable/pour perfusion ou solution buvable;poudre pour solution injectable pour perfusion ou buvable;"intramusculaire;intraveineuse;orale";Commercialisée;;;;;;
63584166;TEICOPLANINE MYLAN 400 mg, poudre pour solution injectable/pour perfusion ou solution buvable;poudre pour solution injectable pour perfusion ou buvable;"intramusculaire;intraveineuse;orale";Commercialisée;;;;;;
62739172;TEINTURE D'ARNICA GILBERT, compresse imprégnée;compresse imprégné(e);cutanée;Commercialisée;;;;;;
65301827;TEKCIS 2-50 GBq, générateur radiopharmaceutique;générateur radiopharmaceutique;"intraveineuse;ophtalmique";Commercialisée;;;;;;
61249354;TEKTROTYD 16 microgrammes, trousse pour préparation pharmaceutique;trousse pour préparation radiopharmaceutique et  trousse pour préparation radiopharmaceutique;intraveineuse;Commercialisée;;;;;;
65401375;TELEBRIX 12 SODIUM (120 mg I/mL), solution pour administration intra-vésicale;solution pour administration intravésicale;intravésicale;Commercialisée;;;;;;
69670693;TELEBRIX 30 MEGLUMINE (300 mg l/mL), solution injectable;solution injectable;"intra-artérielle;intraveineuse;intravésicale";Non commercialisée;;;;;;
62617720;TELEBRIX 35 (350 mg l/mL), solution injectable;solution injectable;"intra-artérielle;intraveineuse";Non commercialisée;;;;;;
62059315;TELEBRIX GASTRO (300 mg l/mL), solution pour administration par voie orale ou rectale;solution ou;"orale;rectale";Commercialisée;;;;;;
66473178;TELEBRIX HYSTERO (250 mg l/mL), solution injectable par voie intra-utérine;solution injectable;intra-utérine;Non commercialisée;;;;;;
68712285;TELFAST 120 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
63361640;TELFAST 180 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
60473157;TELMISARTAN ACTAVIS 40 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
62292928;TELMISARTAN ACTAVIS 80 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
65179106;TELMISARTAN BIOGARAN 40 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
64859537;TELMISARTAN BIOGARAN 80 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
66669675;TELMISARTAN CRISTERS 40 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
66102319;TELMISARTAN CRISTERS 80 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
69394106;TELMISARTAN EG 40 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
69536527;TELMISARTAN EG 80 mg, comprimé pelliculé;comprimé pelliculé;orale;Commercialisée;;;;;;
65259207;TELMISARTAN MYLAN 40 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
62260706;TELMISARTAN MYLAN 80 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
66106157;TELMISARTAN RANBAXY 40 mg, comprimé;comprimé;orale;Non commercialisée;;;;;;
69107595;TELMISARTAN RANBAXY 80 mg, comprimé;comprimé;orale;Non commercialisée;;;;;;
63614314;TELMISARTAN SANDOZ 20 mg, comprimé;comprimé;orale;Non commercialisée;;;;;;
67286548;TELMISARTAN SANDOZ 40 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
66328738;TELMISARTAN SANDOZ 80 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
67169534;TELMISARTAN TEVA SANTE 40 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
65094353;TELMISARTAN TEVA SANTE 80 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
67183046;TELMISARTAN ZENTIVA 40 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
66435195;TELMISARTAN ZENTIVA 80 mg, comprimé;comprimé;orale;Commercialisée;;;;;;
